,business_id,review_count,categories,categories_new,city,coordinates.latitude,coordinates.longitude,location.zip_code,stars,neighborhoods,price,oldest_review,std_of_stars,reviews_per_week,median_of_stars,reactions_per_week,stars_linear_coef,restaurant_density,restaurant_similar_density,zreview_count_all,zstar_all,zprice_all,zreview_per_week_all,is_claimed,is_chain,is_closed
476,45puCRQ6Vh_IIAy7kkfFDQ,117,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']","[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.4484654,-112.0712574,85004,3.0,[],2.0,19712.0,1.2007231273434584,0.00588474025974026,3.0,0.017299107142857144,-1.4779328710976834e-05,90.0,11.0,0.364305119537849,-0.08888888888888893,0.10833333333333334,-0.020230224522912395,True,True,False
477,fd0iSXEhwz-foQdS8SCKYA,35,"['Breakfast & Brunch', 'Restaurants']","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Goodyear,33.45994,-112.34179,85338,3.0,[],2.0,14938.0,1.5805916285346358,0.0022760744410228947,4.0,0.0037488284910965324,-0.0012354212883019626,33.0,4.0,0.5553707665988985,-0.11212121212121211,0.12878787878787878,0.13499478258666145,True,True,False
478,nS-7i9dyLr1M4pwWjNmCEQ,3,"['Burgers', 'Fast Food', 'Restaurants']","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Mesa,33.4518928527832,-111.839241027832,85201,2.0,[],1.0,6475.0,1.4142135623730951,0.0004633204633204633,1.0,0.0006177606177606178,-0.008346712168716222,4.0,4.0,-0.6832876903994196,-0.05,0.0,-0.503625412073125,False,True,False
479,ZAgPh4v-oOb1g6cdlkKI0g,8,"['Pizza', 'Sandwiches', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'italian', 'title': 'Italian'}]",Phoenix,33.4518013000488,-111.978897094727,85008,3.5,[],1.0,15015.0,0.7071067811865476,0.0005328005328005328,4.0,0.004195804195804196,-0.0005648971264181618,15.0,6.0,-0.5823485785090257,0.033333333333333305,-0.0892857142857143,-0.7023829142169413,True,False,False
480,LvnOdw1DGb8A9SP5jBhcJQ,8,"['Fast Food', 'Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Glendale,33.5818949,-112.2018453,85302,3.5,[],1.0,8246.0,1.1110243021644486,0.0009701673538685423,4.0,0.0047295658501091435,0.002351677005818913,7.0,2.0,0.2584682679004955,-0.014285714285714323,-0.0357142857142857,0.4265140182817314,True,True,False
481,XK5FFbrKWMjRqc6ZbSTknw,21,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Fountain Hills,33.5878639221191,-111.70922088623,85268,3.5,[],2.0,10108.0,1.168366109179552,0.002077562326869806,4.0,0.0016818361693707953,0.0010181203485059994,3.0,1.0,0.26726124191242423,0.0,0.0,0.855113894996566,False,False,False
482,0bQiWdKxj2EmsGYRVC9qyA,18,"['Asian Fusion', 'Restaurants']","[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Peoria,33.56429,-112.28767,85345,4.0,[],1.0,14959.0,0.8480187512485415,0.0012032889899057423,4.0,0.002272879203155291,0.0003442186427899698,5.0,1.0,1.9797360527882693,0.020000000000000018,-0.15000000000000002,1.1994668828288217,False,False,False
483,zJ9J3KunQy14DB0vAxxOwQ,3,"['Chinese', 'Restaurants']","[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Avondale,33.44911,-112.30793,85323,2.0,[],1.0,8960.0,0.816496580927726,0.0003348214285714286,2.0,0.0004464285714285714,0.0021752641392169055,4.0,2.0,-1.0886621079036347,-0.3,-0.0625,-0.8310266313678435,True,True,False
484,Bui7TEFaPwuZtW5QQg2oFQ,21,"['Sushi Bars', 'Restaurants']","[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",Phoenix,33.5663399,-112.09842,85021,3.5,[],2.0,20412.0,1.0962728031639373,0.00102880658436214,4.0,0.002302567117381932,0.00013391625802078032,18.0,2.0,0.7679736867527106,-0.03888888888888893,0.19117647058823528,-0.004584091586374466,True,False,False
485,TMZP6Kzkc-FytzgbgIC9JA,100,"['Japanese', 'Restaurants']","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",Chandler,33.3056197,-111.8953744,85226,3.5,[],2.0,15316.0,1.1845345627692165,0.006463828675894489,3.0,0.008749020632018803,9.081390372066391e-05,32.0,3.0,1.6457502467063776,0.0,0.0859375,1.2924918883488115,True,True,False
486,LE93qqXLoSQZ777ONaJFMA,23,"['Breakfast & Brunch', 'Restaurants']","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Scottsdale,33.57373,-111.86251,85258,3.5,[],2.0,5964.0,1.0470951807645474,0.0038564721663313212,4.0,0.00670690811535882,0.0008195724978128997,4.0,4.0,0.2024901921188481,-0.075,0.0625,1.3535920743797798,True,False,True
487,yypKLRJxSjR2uNaTS_O6pw,124,"['Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",Scottsdale,33.5266234,-111.9255915,85250,3.5,[],2.0,15232.0,1.0052410742161781,0.008075105042016808,4.0,0.02468487394957983,2.8976295209656608e-05,13.0,4.0,0.6221929802835551,-0.10769230769230767,-0.07692307692307687,0.4363084342930311,True,True,False
489,W5tBa2Bvs2fCXQuM40REAA,27,"['Seafood', 'Restaurants']","[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",Tempe,33.41434,-111.92372,85281,2.5,[],1.0,16779.0,1.543160493037012,0.0016091543000178795,2.0,0.005661839203766613,-0.0007553501817158387,66.0,2.0,-0.2659671239332064,-0.2075757575757576,-0.06666666666666665,-0.39178510070966954,True,True,False
490,MXOdsPTLQPsQK9hUq01DWg,160,"['Bars', 'American (Traditional)', 'Pubs', 'Nightlife', 'Sports Bars', 'Restaurants']","[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}]",Phoenix,33.4941329956055,-111.977752685547,85018,3.5,[],2.0,11774.0,0.9907795520233528,0.01316459996602684,4.0,0.042381518600305756,0.000558592081854464,21.0,5.0,1.1098549176608639,-0.00952380952380949,0.10714285714285715,1.0100790406719875,True,False,False
491,h762dZ33uhSKtLZ-21u6Jg,58,"['Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",Scottsdale,33.6273703,-111.8951503,85260,3.0,[],1.0,17605.0,1.3400667277119347,0.003294518602669696,4.0,0.007100255609201931,-0.0004912568837347869,41.0,5.0,0.39786802201529226,-0.1,-0.06874999999999998,-0.07949923745031681,True,True,False
492,3fWX1wBJDsDiMsFZ1iFzyA,9,"['Burgers', 'Fast Food', 'Restaurants']","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",Surprise,33.6571799,-112.37499,85374,1.5,[],1.0,16002.0,0.6959705453537527,0.0004999375078115235,1.0,0.0005624296962879641,0.00035273306676903923,3.0,2.0,-0.6572407799007749,-0.3333333333333333,-0.08333333333333331,-0.8074412242723902,False,True,False
493,KbGpMcBhlx4Cy9ccf9YjCw,3,"['Chinese', 'Restaurants']","[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",Chandler,33.3064,-111.87608,85224,3.0,[],1.0,5341.0,1.4142135623730951,0.0005616925669350309,2.0,0.0,0.00964511161527701,23.0,10.0,-0.8536894044569581,-0.05652173913043477,-0.1477272727272727,-0.8532877161275333,True,True,False
495,KPffNxenVXEbKeSeC-zmfQ,3,"['Burgers', 'Fast Food', 'Restaurants']","[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Phoenix,33.64079,-112.06604,85022,1.5,[],1.0,7539.0,0.4714045207910317,0.0003979307600477517,2.0,0.001326435866825839,-0.0025520419976554696,26.0,14.0,-0.6595656322000687,-0.3538461538461538,-0.06730769230769229,-0.5571371058287765,False,True,False
496,9XX-sxaDFXlXO65WnuS65Q,59,"['Restaurants', 'Italian']","[{'alias': 'italian', 'title': 'Italian'}]",Tempe,33.39999,-111.93988,85282,3.5,[],2.0,14609.0,1.3196414684624902,0.004038606338558423,4.0,0.005270723526593196,-0.00015573396475737386,25.0,4.0,0.8803928610435705,0.020000000000000018,0.14130434782608697,0.825790705326659,True,False,True
497,Mysd5IypHqTFkmHlbQeOyA,19,"['Fast Food', 'Restaurants']","[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",Phoenix,33.67647,-112.03036,85050,3.5,[],1.0,6629.0,1.086303549502647,0.00286619399607784,4.0,0.004525569467491326,-0.0020007549260935386,10.0,1.0,-0.16319055872014415,0.07000000000000002,-0.04999999999999999,-0.02335609942461697,False,False,False
498,z8DlBX3FNJUgCVFHN2BPnQ,4,['Restaurants'],"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Chandler,33.32108,-111.87586,85224,1.5,[],1.0,3864.0,0.4714045207910317,0.0007763975155279503,2.0,0.0005175983436853002,0.006254114549045424,23.0,3.0,-0.8279716814065325,-0.3869565217391305,-0.10714285714285715,-0.8019488617103122,False,True,False
499,wZwZcte4lcbu51NOzCjWbQ,176,"['Steakhouses', 'Restaurants']","[{'alias': 'steak', 'title': 'Steakhouses'}]",Phoenix,33.3703478234686,-111.973576188885,85044,3.5,[],2.0,17633.0,1.1755598059809704,0.009981285090455396,4.0,0.029320024953212728,-6.287756415012312e-05,13.0,1.0,3.0243137447571984,0.023076923076923085,0.15384615384615385,3.106126911394308,True,False,False
500,oABEe2gmsT-FiW1kGPVTOw,12,"['Seafood', 'Fish & Chips', 'Restaurants']","[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",Phoenix,33.4511455893517,-112.116614431143,85009,3.0,[],1.0,16779.0,1.6051133570215186,0.0007151796888968353,2.5,0.0022647356815066453,2.707782151947248e-06,7.0,2.0,2.233761563293962,-0.17142857142857143,0.0,0.638991541284883,True,True,False
501,ikcyah81MTF4ZzOivmPitw,4,"['Burgers', 'Fast Food', 'Restaurants']","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",Gilbert,33.27645,-111.71997,85297,4.0,[],1.0,9443.0,0.4330127018922193,0.00042359419675950437,4.0,0.0,-0.00013409352503416643,2.0,3.0,-1.0,0.0,0.0,-0.9999999999999997,False,True,False
502,74qDPs2dR6gSzDp6N1U-Og,51,"['Restaurants', 'Italian']","[{'alias': 'italian', 'title': 'Italian'}]",Goodyear,33.4631195068359,-112.344787597656,85395,4.0,[],2.0,8918.0,1.1385956261992225,0.005606638259699484,4.0,0.007288629737609329,-0.0006185067059506868,32.0,2.0,1.2571222890700866,0.0875,0.125,1.9707961908134726,True,False,False
503,gqLWBFxOKag8dXwVxEvTrg,105,"['Sushi Bars', 'Japanese', 'Restaurants']","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'poke', 'title': 'Poke'}]",Glendale,33.6699783735149,-112.187261424606,85308,4.0,[],2.0,18921.0,1.2218717287595913,0.005549389567147614,4.0,0.015802547434067966,-0.0003381796410253125,21.0,4.0,2.863573251199794,0.08571428571428567,0.15476190476190477,1.5582553258422835,True,True,False
504,oqZPXoenkQvAKQJ2pDCo0A,32,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.600546,-111.9792789,85032,3.0,[],2.0,12187.0,1.2686114456365274,0.002625748748666612,3.0,0.005251497497333224,-0.000389462700683915,27.0,4.0,-0.1993110095750528,-0.08518518518518521,0.07407407407407407,-0.16133081410645056,True,False,False
505,L9UYbtAUOcfTgZFimehlXw,390,"['Food', 'Coffee & Tea', 'American (New)', 'Restaurants']","[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Gilbert,33.354768,-111.7898327,85234,4.5,[],2.0,13335.0,0.9455740389512429,0.029021372328458944,5.0,0.06794150731158605,-0.00023322408081665044,10.0,8.0,2.022930678877891,0.15,0.07500000000000001,1.876716387783458,True,False,False
506,qyHsF61vhG1PsWi8PoNAYQ,29,"['Sandwiches', 'Restaurants']","[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'delis', 'title': 'Delis'}]",Chandler,33.276772689532,-111.87535772793,85286,4.0,[],1.0,7336.0,0.9728783434252333,0.003953107960741549,4.0,0.007497273718647764,0.0008673636548858141,6.0,3.0,-0.5460650354131487,0.016666666666666698,-0.125,-0.29246880379158946,True,True,False
507,AsX-6ECbV83zGJLUVMre9w,60,"['Thai', 'Restaurants']","[{'alias': 'thai', 'title': 'Thai'}]",Avondale,33.4927898356241,-112.332560223279,85392,4.0,[],2.0,12579.0,1.0271776258459262,0.004531361793465299,4.0,0.006041815724620399,3.781993585395375e-05,6.0,1.0,1.8367080064782848,0.16666666666666669,0.125,1.7766925827632916,True,False,False
508,XZHlTIIuFkkv_zJzShV34g,6,"['American (New)', 'Restaurants']","[{'alias': 'newamerican', 'title': 'American (New)'}]",Scottsdale,33.5141,-111.92485,85250,4.0,[],2.0,7273.0,0.8975274678557507,0.0008249690636601127,4.0,0.0008249690636601127,0.00329251655408778,48.0,11.0,-0.9327243440482148,0.08125,0.037234042553191515,-0.8347986008931219,False,False,False
509,ZeHShnkhjkBvGi5BbYTJOw,4,"['Restaurants', 'Italian']","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",Phoenix,33.6407849,-112.017922,85032,4.0,[],2.0,7469.0,0.4330127018922193,0.0005355469272995046,4.0,0.000803320390949257,-0.0011553480778929012,21.0,9.0,-0.4656858269073404,0.15238095238095237,0.16666666666666669,-0.4784230443293451,True,True,False
510,Vz8e3TO2lsAAETCt3w94eA,4,['Restaurants'],"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Glendale,33.581338,-112.2006198,85302,2.5,[],1.0,5789.0,0.9428090415820634,0.0005182242183451373,2.0,0.0012091898428053204,0.003541543308494118,7.0,3.0,-0.5251317537329332,-0.21428571428571433,-0.0357142857142857,-0.5550686342024237,True,True,False
511,xdv2kvaZodkWvTSV6pSSpA,28,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.4658246487379,-112.031450271606,85006,4.0,[],2.0,10164.0,0.873678207046196,0.0025580480125934673,4.0,0.0027548209366391185,0.00031194519328412346,16.0,12.0,-0.11777401265968004,0.04375,0.15625,0.4699753115835933,True,False,False
512,eONS7DP6U9BV3lkqGAUbOg,18,"['Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']","[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Mesa,33.3817276,-111.8397172,85210,3.5,[],1.0,13874.0,1.3310245292923248,0.0012253135361107107,4.0,0.00360386334150209,0.00022615030592625982,14.0,9.0,-0.16814590970620905,-0.0071428571428571175,-0.07142857142857145,-0.23659383079410834,True,True,False
513,OkO7zRnvV2NQR5aPmbRZeA,15,"['Food', 'Food Delivery Services', 'Delis', 'Sandwiches', 'Restaurants']","[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",Tempe,33.431856,-111.905177,85281,4.0,[],1.0,7742.0,1.024152766382481,0.0019374838543012142,4.0,0.006458279514337381,-0.0011377401305674802,25.0,7.0,-0.8286439853269568,0.12000000000000002,-0.125,-0.5744163400303032,False,True,False
514,QSdTpJxyMZcZgne-4On7vA,3,"['Restaurants', 'Italian']","[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}]",Glendale,33.64006,-112.22501,85308,2.0,[],3.0,10906.0,0.816496580927726,0.0002750779387493123,2.0,0.0013753896937465616,0.0017432604215090566,43.0,10.0,-1.0510721807809253,-0.26046511627906976,0.3170731707317073,-1.0330961980596256,False,False,False
515,WFqgUll7rgnI4zsjoKAjDQ,9,"['Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}]",Mesa,33.3775076,-111.859577,85210,2.5,[],2.0,9548.0,1.1547005383792515,0.0009426057813154587,3.0,0.0008378718056137411,-0.002048160734750715,18.0,3.0,-0.3924150987125948,-0.17222222222222222,0.09722222222222221,-0.3162134271317868,False,True,False
516,zv92SeuVPQdof0PdgN056g,3,"['Delis', 'Diners', 'Restaurants']","[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'diners', 'title': 'Diners'}]",Phoenix,33.50656,-112.031,85016,3.5,[],1.0,13608.0,0.4714045207910317,0.0002204585537918871,4.0,0.0012492651381540271,-0.001311191067381799,63.0,4.0,-0.6863891714640309,-0.01904761904761907,-0.1639344262295082,-0.7179872467124169,False,False,True
517,YF6Z8PhNWN0ZR33hfvZRjg,64,"['Italian', 'Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",Chandler,33.3068327730018,-111.885429715746,85224,3.5,[],2.0,19117.0,1.0642219502411139,0.003347805618036303,4.0,0.005021708427054454,-0.00045465028623151724,36.0,5.0,0.18782294961006063,0.016666666666666698,0.08571428571428569,-0.14406266574836266,True,True,False
518,f7Xe9Xzoafhi_EY4xwEpSw,78,"['Restaurants', 'Italian']","[{'alias': 'italian', 'title': 'Italian'}]",Tempe,33.3616642,-111.9096233,85283,4.0,[],2.0,13965.0,1.0327737845231713,0.005513784461152882,4.0,0.008592910848549946,7.351321376363177e-05,12.0,1.0,0.6593161639308063,0.0666666666666667,0.20833333333333331,0.522748217419263,True,False,True
519,LHzVPddSPzMECho55zCf0Q,156,"['Food', 'Gelato', 'Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gelato', 'title': 'Gelato'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Scottsdale,33.4966506958008,-111.926498413086,85251,4.5,[],1.0,16940.0,0.8034385958688807,0.00909090909090909,4.0,0.025914994096812277,2.8132817968046223e-05,120.0,23.0,0.4725142966892741,0.18083333333333335,-0.22058823529411764,0.10284161792141408,True,False,False
520,dsWCKpbIN7W30pqfRJU0dg,5,"['Chinese', 'Restaurants']","[{'alias': 'chinese', 'title': 'Chinese'}]",Chandler,33.2188736647367,-111.824227496982,85249,3.0,[],1.0,13328.0,0.6324555320336759,0.0003751500600240096,3.0,0.002025810324129652,0.0009764565816935232,4.0,2.0,0.0,-0.125,-0.0625,-0.8456423843431109,False,False,False
521,VY_tvNUCCXGXQeSvJl757Q,219,"['Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Phoenix,33.7130949,-112.1115522,85085,3.5,[],2.0,10304.0,1.211362741443711,0.02096273291925466,4.0,0.03862577639751553,-1.6485895368185067e-05,20.0,6.0,4.049130217889644,-0.009999999999999964,0.1375,4.073175720148104,True,True,False
522,0zHHvaVxvR5BpFXECvNNFQ,8,"['American (Traditional)', 'Restaurants']","[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",Scottsdale,33.4662413176963,-111.89515851438,85257,4.0,[],1.0,10948.0,0.9270248108869579,0.0007307270734380709,4.0,0.0010960906101571063,0.0015427421328028878,6.0,2.0,-0.5640333466372089,0.0833333333333333,-0.09999999999999998,-0.49182517379765456,True,False,False
523,7McTmo8UxlqUlvDNXcMOWA,6,"['Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}]",Peoria,33.56627,-112.2766,85345,4.0,[],2.0,5068.0,0.6871842709362768,0.0011838989739542227,4.0,0.0009865824782951855,0.003012960781013297,7.0,3.0,-0.47736977800264985,0.05714285714285712,0.07142857142857145,-0.40661095668504366,True,True,False
524,s26P-jeVUH9TjnTPQttPag,53,"['Sushi Bars', 'Japanese', 'Restaurants']","[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",Mesa,33.38527,-111.75457,85204,3.0,[],2.0,14518.0,1.234083428359836,0.0036506405841024935,4.0,0.008265601322496211,0.0007266656189138796,24.0,2.0,1.6681695543864188,-0.05,0.16666666666666669,1.1154786037859148,True,True,False
525,AdRlwKxtEh30Urmvi0Xk5w,70,"['Restaurants', 'Turkish']","[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",Tempe,33.4259414672852,-111.94034576416,85281,3.5,[],2.0,15330.0,1.1994046142029926,0.0045662100456621,4.0,0.00802348336594912,7.372084860049197e-05,89.0,8.0,-0.01613021577779221,0.0,0.125,-0.05929539805058065,True,False,False
526,QaYbXnV84aD-BdZ56EFUTw,5,"['Active Life', 'Golf', 'Restaurants']","[{'alias': 'golf', 'title': 'Golf'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",Cave Creek,33.8377151489258,-111.938583374023,85331,4.5,[],2.0,10388.0,0.7999999999999999,0.00048132460531382363,5.0,9.626492106276473e-05,0.0002254159124849555,11.0,2.0,-0.6755612821369775,0.045454545454545504,0.04545454545454547,-0.7745524879567781,True,False,False
527,jnzROxEjNkgeo5Ju3F8qzQ,145,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Cave Creek,33.83272,-111.94556,85331,3.5,[],2.0,18543.0,1.0970463994148711,0.007765733700048536,4.0,0.015639324812597746,5.417138498662366e-06,12.0,1.0,2.4400962095730847,-0.15,0.041666666666666685,2.322193122069809,False,False,False
528,pwpl-rxwNRQdgqFz_-qMPg,489,"['Italian', 'Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",Phoenix,33.5094461,-112.0403946,85016,4.0,[],2.0,11795.0,0.8785317359462995,0.041034336583298005,4.0,0.14387452310300974,0.0002389622346242393,49.0,8.0,4.130149429826571,0.07755102040816331,0.07978723404255317,4.07162910025714,True,False,False
529,cB3P1HylsRlEIpWWsRJR5Q,42,"['Mexican', 'Restaurants']","[{'alias': 'mexican', 'title': 'Mexican'}]",Gilbert,33.3192558288574,-111.805999755859,85233,4.0,[],1.0,17248.0,1.1547005383792515,0.002435064935064935,4.0,0.003942486085343228,-0.0003358932492128892,9.0,2.0,2.162981257186475,0.15555555555555553,-0.08333333333333331,1.902222737609628,False,True,False
530,8dEJ_o0UgGrNX1ejHcuZjA,62,"['Steakhouses', 'American (Traditional)', 'Restaurants']","[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Peoria,33.6308784,-112.2382757,85382,3.5,[],2.0,16625.0,1.242309676905615,0.0036090225563909775,4.0,0.011488721804511277,0.000849170709380244,33.0,7.0,1.8218438826873968,0.030303030303030276,0.06451612903225806,1.0384067777924295,True,True,False
532,PesjIUpxBigUMLHcj8CUNA,4,"['Pizza', 'Restaurants']","[{'alias': 'pizza', 'title': 'Pizza'}]",Glendale,33.6528219,-112.1861751,85308,3.5,[],2.0,12173.0,1.479019945774904,0.00032859607327692436,3.5,0.0004107450915961554,-0.0006637231594667721,20.0,2.0,-0.9141271301836001,-0.040000000000000036,0.09999999999999998,-0.8884733184724091,True,True,False
533,EEC7t11ciQ6XUjkudRbYSg,17,"['Breakfast & Brunch', 'Restaurants']","[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.68349,-112.11617,85027,3.5,[],1.0,14854.0,1.4599616054106892,0.0011444728692608052,4.0,0.00727076881648041,0.0007274878185261775,15.0,9.0,0.11680106253881163,0.046666666666666676,-0.016666666666666663,-0.09843687772102276,True,True,False
534,j-_jKQ-5IE4hqQzA-hsApw,35,"['Fast Food', 'Chicken Wings', 'Restaurants']","[{'alias': 'hotdogs', 'title': 'Fast Food'}]",Scottsdale,33.62114137,-111.892216,85260,4.5,[],1.0,16555.0,1.0209738210417518,0.002053760193295077,5.0,0.0065237088492902445,0.00014983900143044165,41.0,9.0,-0.13589929643183773,0.2,-0.06097560975609756,-0.32041120015287,True,True,False
535,-nHYKkSJuQ7zzFZ1veRfPg,16,"['Chinese', 'Restaurants']","[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.5828501,-112.0132449,85028,4.0,[],1.0,11746.0,1.0624918300339488,0.0012770304784607525,4.0,0.0008513536523071684,-0.0010782461192436188,12.0,1.0,-0.31550296163145386,0.0916666666666667,-0.06818181818181818,-0.34436902388684165,False,False,True
536,22s5idshuEIPlEcf1ObbMg,3,"['Fast Food', 'Restaurants']","[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",Scottsdale,33.486701965332,-111.90941619873,85251,3.0,[],1.0,10857.0,0.816496580927726,0.00027631942525559546,3.0,0.00036842590034079397,0.00033563098152471834,30.0,8.0,-0.7913704533675855,-0.13666666666666663,-0.175,-0.7978835178262449,False,True,False
537,kfveMaYeaqGVNHPitT4O9w,57,"['Middle Eastern', 'Restaurants']","[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'greek', 'title': 'Greek'}]",Scottsdale,33.494262,-111.9256488,85251,3.5,[],2.0,16954.0,1.088285082054093,0.003362038457001298,4.0,0.01244544060398726,-3.9524320883083955e-05,121.0,6.0,-0.4928366582167297,-0.021487603305785096,0.033333333333333326,-0.5829604159828135,True,False,False
538,NaXqRvoW2Zg2wSghf9JqaA,12,"['Chinese', 'Restaurants']","[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.5101127624512,-112.09602355957,85015,3.5,[],1.0,11942.0,1.3743685418725535,0.0010048568079048736,3.5,0.0021771897504605595,0.0005293787824809987,24.0,2.0,-0.5363685533952912,0.008333333333333304,-0.0625,-0.48865445098155613,False,False,False
539,O-Xa9GCFWI65YiBD5Jw_hA,276,"['Steakhouses', 'Restaurants']","[{'alias': 'steak', 'title': 'Steakhouses'}]",Scottsdale,33.5012412,-111.9313997,85251,4.5,[],4.0,19481.0,0.874281402897997,0.013962322262717519,5.0,0.04019300857245521,-2.888804830111715e-06,118.0,7.0,1.6763677294818278,0.1805084745762712,0.5277777777777778,0.6980520115778792,True,False,False
